Order Date,Order Time,User,Merchant,Order Status,Merchant Response (min),Order Value ($),Zone,Ritual Estimated Prep Time (min),Response Time (min:sec)
9/2/2015,10:10 AM,Ella Ross,Lily,ACCEPTED,15,12.15,C,10,0:16
9/2/2015,12:17 PM,Faith Alsop,Bounty,ACCEPTED,10,12.15,C,5,0:07
9/2/2015,10:46 AM,Eric Nolan,The Boar,ACCEPTED,10,12.12,C,10,0:14
9/2/2015,10:46 AM,Leah Vaughan,The Golden Front,ACCEPTED,5,12.11,C,10,0:28
9/2/2015,11:20 AM,Lillian Parsons,Mirage,ACCEPTED,5,12.09,C,5,0:13
9/2/2015,10:58 AM,Sue Walker,The Shining Gate,ACCEPTED,10,12.06,C,10,0:36
9/2/2015,11:58 AM,Luke Peters,The Shining Gate,ACCEPTED,10,12.06,C,10,0:23
9/2/2015,11:55 AM,Lauren Kerr,Mirage,ACCEPTED,5,11.91,C,5,0:07
9/2/2015,11:01 AM,Luke Simpson,Harvest,ACCEPTED,10,11.87,C,10,1:01
9/2/2015,10:47 AM,Leonard Kelly,The Tropical Heaven,ACCEPTED,20,11.87,C,30,0:55
9/2/2015,10:48 AM,Joshua Knox,The Juniper Eats,ACCEPTED,15,11.87,C,15,0:52
9/2/2015,5:38 PM,Carol Bond,The Tropical Heaven,ACCEPTED,20,11.87,C,20,0:31
9/2/2015,11:32 AM,Owen Slater,Harvest,ACCEPTED,15,11.87,C,10,0:12
9/2/2015,11:13 AM,Lisa Paige,The Boar,ACCEPTED,10,11.84,C,10,0:37
9/2/2015,10:56 AM,Sonia Springer,The Shining Gate,ACCEPTED,15,11.84,C,10,0:30
9/2/2015,11:15 AM,Stephen MacLeod,The Shining Gate,ACCEPTED,10,11.84,C,10,0:24
9/2/2015,11:36 AM,Connor Wilkins,The Shining Gate,ACCEPTED,10,11.84,C,10,0:05
9/2/2015,12:12 PM,Anne Abraham,The Boar,ACCEPTED,10,11.79,C,10,0:11
9/2/2015,10:52 AM,Neil Knox,Abacus,ACCEPTED,15,11.75,C,15,0:33
9/2/2015,11:16 AM,Max Hart,Gentle,ACCEPTED,10,11.7,D,10,1:46
9/2/2015,11:43 AM,David Avery,Gentle,REJECTED,NA,11.7,D,10,0:21
9/2/2015,11:40 AM,Theresa King,Gentle,ACCEPTED,10,11.7,D,10,0:12
9/2/2015,10:49 AM,Victoria Baker,Gentle,ACCEPTED,10,11.7,D,10,0:08
9/2/2015,11:00 AM,Michelle Nolan,Gentle,ACCEPTED,10,11.7,D,10,0:07
9/2/2015,7:55 AM,Anna Skinner,Midnight,ACCEPTED,0,11.65,C,5,0:03
9/2/2015,9:00 AM,Hannah Hudson,The Silk Castle,REJECTED,NA,11.62,E,10,3:12
9/2/2015,10:28 AM,Jennifer Lyman,The Imperial Maple,ACCEPTED,10,11.62,C,15,2:00
9/2/2015,12:40 PM,Sam Nolan,The Juniper Eats,ACCEPTED,15,11.58,C,30,1:05
9/2/2015,11:08 AM,Carl Ball,The Juniper Eats,ACCEPTED,20,11.58,C,30,1:03
9/2/2015,12:21 PM,Stephen Allan,Little Italy,ACCEPTED,10,11.58,D,10,1:03
9/2/2015,12:42 PM,Amanda Jackson,The Shining Gate,ACCEPTED,10,11.57,C,10,0:39
9/2/2015,11:58 AM,Luke Simpson,The Shining Gate,ACCEPTED,10,11.57,C,10,0:25
9/2/2015,10:48 AM,Felicity Mackenzie,Harvest,ACCEPTED,10,11.56,A,15,9:33
9/2/2015,10:51 AM,Olivia Bower,Bandits,ACCEPTED,10,11.56,C,10,0:06
9/2/2015,3:28 PM,Karen Ferguson,The Jazz Laguna,ACCEPTED,20,11.55,C,15,5:18
9/2/2015,10:44 AM,Cameron Young,Fiddler,ACCEPTED,10,11.49,C,10,1:53
9/2/2015,7:13 AM,Alison Lambert,The Empress,ACCEPTED,5,11.47,C,2,1:49
9/2/2015,10:32 AM,Jacob Hamilton,The Warm Club,ACCEPTED,0,11.39,C,5,0:22
9/2/2015,10:39 AM,Connor Piper,The Crystal Yard,REJECTED,NA,11.3,A,10,5:30
9/2/2015,10:49 AM,Connor Piper,The Crystal Yard,ACCEPTED,15,11.3,A,10,4:22
9/2/2015,11:20 AM,Jasmine Langdon,Amigos,ACCEPTED,10,11.3,C,10,4:13
9/2/2015,11:19 AM,Sophie Walker,Amigos,ACCEPTED,10,11.3,C,10,4:06
9/2/2015,1:31 PM,Rebecca Taylor,The Tropical Heaven,ACCEPTED,15,11.3,C,30,2:23
9/2/2015,10:56 AM,Piers McGrath,Bambino,ACCEPTED,10,11.3,D,15,2:09
9/2/2015,10:56 AM,Una Slater,Bambino,ACCEPTED,10,11.3,D,15,2:03
9/2/2015,10:48 AM,Victoria Morrison,The Juniper Eats,ACCEPTED,15,11.3,C,15,0:58
9/2/2015,11:03 AM,Jack Newman,The Vine,ACCEPTED,20,11.3,C,35,0:55
9/2/2015,11:34 AM,Lauren Dickens,Bambino,ACCEPTED,10,11.3,D,15,0:49
9/2/2015,11:43 AM,Natalie Graham,Amigos,ACCEPTED,5,11.3,C,10,0:42
9/2/2015,10:49 AM,David White,The River Demon,ACCEPTED,10,11.3,C,15,0:40
9/2/2015,12:29 PM,Virginia Churchill,Amigos,ACCEPTED,5,11.3,C,10,0:28
9/2/2015,11:00 AM,Robert Parr,Harlequin,ACCEPTED,15,11.3,D,15,0:27
9/2/2015,10:49 AM,Sam Fraser,Potroast,ACCEPTED,10,11.3,C,10,0:19
9/2/2015,11:06 AM,Ruth Oliver,Amigos,ACCEPTED,10,11.3,C,10,0:19
9/2/2015,10:51 AM,Virginia Roberts,The Vine,ACCEPTED,15,11.3,C,25,0:18
9/2/2015,10:45 AM,Keith Lambert,Potroast,ACCEPTED,10,11.3,C,10,0:12
9/2/2015,11:08 AM,Leonard Fisher,Amigos,ACCEPTED,15,11.29,C,15,2:06
9/2/2015,11:25 AM,Jasmine Clarkson,Amigos,ACCEPTED,5,11.29,C,5,0:29
9/2/2015,8:10 AM,Kimberly Thomson,The Parlour,ACCEPTED,10,11.29,A,15,0:24
9/2/2015,11:36 AM,Jane MacLeod,Amigos,ACCEPTED,5,11.29,C,5,0:18
9/2/2015,10:47 AM,Sophie Grant,The Boar,ACCEPTED,10,11.29,C,10,0:08
9/2/2015,11:18 AM,Liam Dyer,Bandits,ACCEPTED,10,11.28,C,10,0:35
9/2/2015,11:56 AM,Deirdre Coleman,The Boar,ACCEPTED,10,11.28,C,10,0:25
9/2/2015,11:42 AM,Grace James,The Boar,ACCEPTED,10,11.28,C,10,0:19
9/2/2015,11:21 AM,Nicola Parsons,The Boar,ACCEPTED,5,11.28,C,15,0:06
9/2/2015,11:08 AM,Cameron Murray,The Village Panda,ACCEPTED,10,11.24,C,10,2:43
9/2/2015,11:18 AM,Nicholas Randall,Charm,ACCEPTED,20,11.24,C,25,1:40
9/2/2015,2:55 PM,Ruth Smith,The Eastern Walk,ACCEPTED,5,11.24,G,5,1:36
9/2/2015,11:05 AM,Ruth Slater,The Delhi Vaults,ACCEPTED,15,11.24,C,15,1:33
9/2/2015,11:11 AM,Jason Wallace,Charm,ACCEPTED,20,11.24,C,25,1:31
9/2/2015,12:37 PM,Gavin Coleman,The Village Panda,ACCEPTED,10,11.24,C,10,1:30
9/2/2015,11:03 AM,Carl Carr,Harlequin,ACCEPTED,15,11.24,C,15,1:05
9/2/2015,11:31 AM,Michelle Vaughan,Harlequin,ACCEPTED,10,11.24,C,15,1:04
9/2/2015,11:42 AM,Andrew Simpson,Charm,ACCEPTED,20,11.24,C,25,1:03
9/2/2015,11:26 AM,Jane Manning,The Rose,ACCEPTED,15,11.24,D,20,0:55
9/2/2015,11:44 AM,Blake Stewart,Charm,ACCEPTED,20,11.24,C,25,0:55
9/2/2015,12:36 PM,James Greene,Lily,ACCEPTED,10,11.24,C,20,0:32
9/2/2015,12:04 PM,John Walsh,The River Demon,ACCEPTED,15,11.24,C,15,0:31
9/2/2015,10:43 AM,Rachel Hunter,The Comet Cow,ACCEPTED,10,11.24,C,10,0:21
9/2/2015,11:58 AM,Christopher Ball,Lily,ACCEPTED,10,11.24,C,15,0:11
9/2/2015,1:30 PM,Lillian Springer,The Beach Empress,ACCEPTED,5,11.24,C,5,0:10
9/2/2015,11:22 AM,Tracey Ogden,Seawise,ACCEPTED,20,11.19,E,20,0:37
9/2/2015,10:57 AM,Piers Terry,Amigos,ACCEPTED,5,11.19,C,10,0:21
9/2/2015,11:58 AM,Piers Springer,Amigos,ACCEPTED,5,11.18,C,5,1:37
9/2/2015,11:01 AM,Carl James,The Boar,ACCEPTED,10,11.18,C,10,0:08
9/2/2015,8:49 AM,Brandon Gill,The Empress,ACCEPTED,5,11.11,C,10,1:27
9/2/2015,8:28 AM,Max Henderson,Serenity,ACCEPTED,2,11.03,C,5,0:37
9/2/2015,11:03 AM,Thomas Lyman,Jubilee,ACCEPTED,5,11.02,C,10,0:16
9/2/2015,10:59 AM,Gavin Robertson,Jubilee,ACCEPTED,5,11.02,C,10,0:12
9/2/2015,11:50 AM,Brian Harris,The Golden Front,ACCEPTED,10,11.01,C,10,1:09
9/2/2015,7:15 PM,Jake Martin,The Golden Front,ACCEPTED,5,11.01,C,5,0:37
9/2/2015,12:05 PM,Peter Quinn,The Glass Leaf,ACCEPTED,20,11,C,20,0:40
9/2/2015,11:27 AM,Andrea Henderson,The Caviar Lantern,ACCEPTED,5,10.99,E,5,1:42
9/2/2015,9:41 AM,William Parsons,The Northern Salmon,ACCEPTED,10,10.99,C,10,1:22
9/2/2015,4:30 PM,Gordon Anderson,The Hummingbird,ACCEPTED,15,10.89,D,10,0:50
9/2/2015,12:01 PM,Diane Ball,Karma,ACCEPTED,5,10.85,C,5,0:40
9/2/2015,11:32 AM,Kimberly Mackenzie,The Shining Gate,ACCEPTED,10,10.81,C,10,0:33
9/2/2015,11:35 AM,Molly Underwood,Karma,ACCEPTED,5,10.74,C,10,2:20
9/2/2015,12:32 PM,Peter Cameron,Lily,ACCEPTED,15,10.74,C,10,0:31
9/2/2015,11:06 AM,Adam Bailey,The Juniper Eats,ACCEPTED,20,10.72,C,30,2:31
9/2/2015,11:09 AM,Leah Alsop,Bandits,ACCEPTED,10,10.71,C,10,0:19
9/2/2015,11:26 AM,Leonard Lyman,Karma,ACCEPTED,10,10.68,C,5,1:05
9/2/2015,11:00 AM,Alison Fraser,Amigos,ACCEPTED,15,10.68,C,20,0:42
9/2/2015,12:20 PM,Heather Paige,Amigos,ACCEPTED,15,10.68,C,15,0:34
9/2/2015,12:30 PM,Peter MacDonald,Amigos,ACCEPTED,15,10.68,C,15,0:32
9/2/2015,12:15 PM,Lauren Campbell,The Hummingbird,ACCEPTED,15,10.61,D,10,1:25
9/2/2015,11:04 AM,Stewart Langdon,The Hummingbird,ACCEPTED,15,10.61,D,15,1:16
9/2/2015,5:40 PM,Brian Randall,The Hummingbird,ACCEPTED,15,10.61,D,10,0:47
9/2/2015,11:35 AM,Oliver Walker,The Hummingbird,ACCEPTED,15,10.61,D,15,0:22
9/2/2015,4:44 PM,Amanda Langdon,The Hummingbird,ACCEPTED,15,10.61,D,15,0:16
9/2/2015,11:15 AM,Simon McGrath,Maze,ACCEPTED,10,10.59,C,15,0:11
9/2/2015,12:02 PM,Elizabeth McDonald,Karma,ACCEPTED,10,10.57,C,5,1:31
9/2/2015,2:22 PM,Sean Paterson,Karma,ACCEPTED,5,10.57,C,5,0:53
9/2/2015,9:54 AM,Virginia Murray,The Empress,REJECTED,NA,10.54,C,10,0:56
9/2/2015,12:22 PM,Robert White,The Shining Gate,ACCEPTED,10,10.51,C,10,0:30
9/2/2015,11:43 AM,Lisa Rutherford,The Jazz Laguna,ACCEPTED,25,10.5,C,25,1:38
9/2/2015,12:32 PM,Kimberly Duncan,Maze,ACCEPTED,10,10.49,C,15,0:15
9/2/2015,10:56 AM,Felicity Black,Little Italy,ACCEPTED,10,10.45,D,10,2:54
9/2/2015,4:50 PM,Liam Lawrence,The Juniper Eats,ACCEPTED,10,10.45,C,15,0:55
9/2/2015,10:41 AM,Julia Mills,Fire and Ice,ACCEPTED,15,10.45,D,15,0:53
9/2/2015,11:11 AM,Victor Harris,Little Italy,ACCEPTED,15,10.45,D,30,0:52
9/2/2015,12:06 PM,Carolyn Lee,The Juniper Eats,ACCEPTED,20,10.45,C,30,0:43
9/2/2015,4:50 PM,Sarah Gill,The Juniper Eats,ACCEPTED,10,10.45,C,15,0:31
9/2/2015,9:11 AM,Lisa Campbell,The Warm Club,ACCEPTED,10,10.45,C,5,0:06
9/2/2015,12:45 PM,Liam Lawrence,The Shining Gate,ACCEPTED,10,10.44,C,10,0:21
9/2/2015,11:30 AM,Julia Clark,Castle,ACCEPTED,5,10.38,C,10,0:45
9/2/2015,11:01 AM,Christian Mackay,Maze,ACCEPTED,10,10.33,C,15,0:09
9/2/2015,11:46 AM,Andrew Hemmings,Abacus,ACCEPTED,5,10.27,C,5,0:58
9/2/2015,11:18 AM,Robert Paterson,Bambino,ACCEPTED,15,10.17,D,15,2:22
9/2/2015,10:56 AM,Joseph Hunter,Amigos,ACCEPTED,5,10.17,C,10,1:08
9/2/2015,11:33 AM,Charles Gray,Amigos,ACCEPTED,10,10.17,C,10,1:08
9/2/2015,11:30 AM,Angela Bower,Maze,ACCEPTED,10,10.17,C,15,0:32
9/2/2015,12:49 PM,Dominic Peters,Amigos,ACCEPTED,5,10.17,C,10,0:29
9/2/2015,1:22 PM,Claire Murray,Amigos,ACCEPTED,5,10.17,C,10,0:22
9/2/2015,10:49 AM,Benjamin Sharp,The Indian Brothers,ACCEPTED,2,10.17,E,5,0:19
9/2/2015,11:37 AM,Emma Rampling,The First Leaf,ACCEPTED,15,10.17,E,30,0:19
9/2/2015,12:14 PM,Maria Chapman,The First Leaf,ACCEPTED,15,10.17,E,20,0:10
9/2/2015,11:51 AM,Heather Abraham,Maze,ACCEPTED,10,10.17,C,15,0:09
9/2/2015,11:13 AM,Jonathan Paterson,Brimstone,ACCEPTED,5,10.16,E,5,1:30
9/2/2015,11:26 AM,Virginia Clark,Amigos,ACCEPTED,5,10.16,C,5,1:11
9/2/2015,11:17 AM,Adrian Ross,The Boar,ACCEPTED,15,10.16,C,10,1:09
9/2/2015,11:58 AM,Adrian Poole,Amigos,ACCEPTED,5,10.16,C,5,0:58
9/2/2015,11:09 AM,Melanie Ferguson,The River Vaults,ACCEPTED,15,10.16,C,15,0:37
9/2/2015,12:04 PM,Fiona Glover,Fiddler,ACCEPTED,10,10.16,C,10,0:32
9/2/2015,11:15 AM,Evan King,Amigos,ACCEPTED,5,10.16,C,5,0:25
9/2/2015,11:17 AM,Amelia Hemmings,Aurora,ACCEPTED,5,10.16,C,5,0:14
9/2/2015,11:12 AM,John Paterson,The Hummingbird,ACCEPTED,25,10.15,D,15,1:05
9/2/2015,11:13 AM,Grace Kerr,Bandits,ACCEPTED,10,10.15,C,10,0:26
9/2/2015,1:45 PM,Kylie Johnston,Bandits,ACCEPTED,5,10.15,C,10,0:10
9/2/2015,11:00 AM,Julian Skinner,The Hummingbird,ACCEPTED,15,10.15,D,20,0:08
9/2/2015,12:18 PM,Amy Gibson,Bandits,ACCEPTED,10,10.15,C,10,0:05
9/2/2015,11:10 AM,Anthony Dickens,The Delhi Vaults,ACCEPTED,15,10.11,C,15,4:49
9/2/2015,11:09 AM,Nicholas Simpson,The Delhi Vaults,ACCEPTED,15,10.11,C,15,4:09
9/2/2015,11:07 AM,Joan Parsons,The Delhi Vaults,ACCEPTED,10,10.11,C,15,3:41
9/2/2015,11:14 AM,Oliver Quinn,Abacus,ACCEPTED,15,10.11,C,10,3:19
9/2/2015,11:05 AM,Nathan Berry,The Delhi Vaults,ACCEPTED,15,10.11,C,15,2:28
9/2/2015,10:52 AM,Amy Randall,Abacus,ACCEPTED,15,10.11,C,15,1:45
9/2/2015,3:08 PM,Jane Robertson,The Saffron Oriental,ACCEPTED,10,10.11,D,5,1:40
9/2/2015,11:02 AM,Vanessa Short,The Delhi Vaults,ACCEPTED,15,10.11,C,15,1:26
9/2/2015,11:02 AM,Amy Greene,The Delhi Vaults,ACCEPTED,15,10.11,C,15,1:17
9/2/2015,6:02 PM,Eric Peters,The Village Panda,ACCEPTED,5,10.11,C,10,1:15
9/2/2015,7:21 AM,Frank Fraser,The Empress,ACCEPTED,0,10.11,C,3,1:08
9/2/2015,1:18 PM,Jacob McDonald,The Village Panda,ACCEPTED,10,10.11,C,10,0:59
9/2/2015,11:01 AM,Christian Anderson,The Village Panda,ACCEPTED,10,10.11,C,10,0:46
9/2/2015,11:27 AM,Tim Short,Abacus,ACCEPTED,15,10.11,C,10,0:44
9/2/2015,12:14 PM,Molly Clarkson,The Delhi Vaults,ACCEPTED,15,10.11,C,15,0:44
9/2/2015,11:14 AM,Audrey Dyer,Jubilee,ACCEPTED,5,10.11,C,10,0:32
9/2/2015,12:26 PM,Nicholas Graham,The Delhi Vaults,ACCEPTED,10,10.11,C,10,0:26
9/2/2015,11:08 AM,Wanda Sanderson,Harlequin,ACCEPTED,10,10.11,D,10,0:25
9/2/2015,11:18 AM,Sue Hunter,Seawise,ACCEPTED,20,10.11,E,20,0:22
9/2/2015,12:04 PM,Joseph Powell,Mirage,ACCEPTED,5,10.11,C,5,0:13
9/2/2015,11:12 AM,Evan Hardacre,Mirage,ACCEPTED,5,10.11,C,5,0:12
9/2/2015,12:07 PM,Joan Burgess,Mirage,ACCEPTED,10,10.11,C,5,0:11
9/2/2015,11:27 AM,Lillian Burgess,Mirage,ACCEPTED,5,10.11,C,5,0:10
9/2/2015,11:38 AM,Sue Forsyth,Mirage,ACCEPTED,5,10.11,C,5,0:08
9/2/2015,11:26 AM,Jack Stewart,Mirage,ACCEPTED,5,10.11,C,5,0:07
9/2/2015,11:46 AM,Neil Ross,Little China,CANCELLED,NA,10.11,A,15,
9/2/2015,11:13 AM,Katherine Simpson,Abacus,ACCEPTED,20,10.05,C,10,2:28
9/2/2015,11:51 AM,Lillian Rees,The Juniper Eats,ACCEPTED,20,10.04,C,30,3:26
9/2/2015,10:36 AM,Andrea Short,Maze,ACCEPTED,10,10.03,C,15,0:15
9/2/2015,11:07 AM,Nicholas Langdon,The Glass Leaf,ACCEPTED,15,10,C,20,1:40
9/2/2015,11:07 AM,Jan Allan,The Glass Leaf,ACCEPTED,15,10,C,20,1:37
9/2/2015,12:10 PM,Natalie White,The Glass Leaf,ACCEPTED,20,10,C,20,1:29
9/2/2015,10:55 AM,Irene Alsop,The Glass Leaf,ACCEPTED,10,10,C,20,1:11
9/2/2015,12:05 PM,Joseph Cameron,The Glass Leaf,ACCEPTED,20,10,C,20,1:06
9/2/2015,5:14 PM,Brian Sanderson,The Aqua Fence,ACCEPTED,5,10,C,5,0:50
9/2/2015,2:44 PM,Sarah Ince,The Glass Leaf,ACCEPTED,10,10,C,15,0:39
9/2/2015,12:44 PM,Cameron Henderson,Mirage,ACCEPTED,5,10,C,5,0:33
9/2/2015,11:53 AM,Nathan James,The Glass Leaf,ACCEPTED,20,10,C,20,0:23
9/2/2015,11:00 AM,Katherine Short,The Glass Leaf,ACCEPTED,15,10,C,20,0:17
9/2/2015,11:06 AM,Adrian Payne,Mirage,ACCEPTED,5,10,C,5,0:17
9/2/2015,12:20 PM,Nicholas Rutherford,Mirage,ACCEPTED,5,10,C,10,0:17
9/2/2015,1:16 PM,Maria Piper,The Glass Leaf,ACCEPTED,10,10,C,15,0:15
9/2/2015,11:00 AM,Isaac Duncan,The Glass Leaf,ACCEPTED,10,10,C,20,0:14
9/2/2015,12:15 PM,Michelle Campbell,The Glass Leaf,ACCEPTED,20,10,C,15,0:14
9/2/2015,11:38 AM,Andrew Clark,The Glass Leaf,ACCEPTED,20,10,C,20,0:11
9/2/2015,12:16 PM,Faith Peake,The Glass Leaf,ACCEPTED,20,10,C,20,0:11
9/2/2015,1:32 PM,Christopher Parsons,The Glass Leaf,ACCEPTED,15,10,C,15,0:10
9/2/2015,12:03 PM,Natalie Grant,Mirage,ACCEPTED,5,10,C,5,0:09
9/2/2015,7:51 AM,Max Miller,The Warm Club,ACCEPTED,5,10,C,5,0:08
9/2/2015,11:00 AM,Hannah McGrath,The Glass Leaf,ACCEPTED,10,10,C,20,0:08
9/2/2015,12:15 PM,Caroline Sharp,The Glass Leaf,ACCEPTED,20,10,C,20,0:08
9/2/2015,10:20 AM,Sebastian Oliver,Mirage,ACCEPTED,5,10,C,5,0:07
9/2/2015,1:17 PM,Dorothy Kelly,The Glass Leaf,ACCEPTED,15,10,C,15,0:07
9/2/2015,1:17 PM,Nathan Peters,The Glass Leaf,ACCEPTED,15,10,C,15,0:07
9/2/2015,8:22 AM,Frank Rutherford,Midnight,ACCEPTED,0,9.97,C,3,1:38
9/2/2015,11:17 AM,Gabrielle Paterson,The Juniper Eats,ACCEPTED,20,9.89,C,30,0:36
9/2/2015,11:56 AM,Anne Duncan,The Juniper Eats,ACCEPTED,20,9.89,C,30,0:15
9/2/2015,11:32 AM,Anthony Henderson,The Caviar Lantern,ACCEPTED,5,9.86,E,5,6:40
9/2/2015,11:35 AM,Natalie Paterson,The Caviar Lantern,ACCEPTED,5,9.86,E,5,4:12
9/2/2015,11:57 AM,Joseph Baker,The Caramel Court,ACCEPTED,0,9.86,C,5,0:18
9/2/2015,12:37 PM,Kevin Cameron,The Depot,ACCEPTED,5,9.82,E,10,0:19
9/2/2015,10:27 AM,Stewart Wright,The Imperial Maple,ACCEPTED,10,9.81,C,15,0:09
9/2/2015,11:42 AM,Gabrielle Stewart,The Jazz Laguna,ACCEPTED,20,9.75,C,25,1:44
9/2/2015,11:47 AM,Angela Short,The Shining Gate,ACCEPTED,10,9.75,C,10,0:30
9/2/2015,11:38 AM,Nicholas Mitchell,The Shining Gate,ACCEPTED,10,9.75,C,10,0:26
9/2/2015,1:11 PM,Lucas Jones,The Shining Gate,ACCEPTED,10,9.75,C,10,0:08
9/2/2015,10:51 AM,Amy Langdon,The Shining Gate,ACCEPTED,10,9.74,C,10,0:15
9/2/2015,10:14 AM,Natalie Morgan,Midnight,ACCEPTED,0,9.73,C,3,0:35
9/2/2015,11:48 AM,Warren Chapman,Limestone,ACCEPTED,10,9.71,E,15,1:32
9/2/2015,11:35 AM,Kevin Burgess,The Aroma Avenue,ACCEPTED,10,9.7,E,5,0:31
9/2/2015,1:09 PM,Kevin Jones,The Aroma Avenue,ACCEPTED,5,9.7,E,5,0:07
9/2/2015,1:02 PM,Mary Scott,The Tropical Heaven,ACCEPTED,5,9.61,C,20,3:21
9/2/2015,10:53 AM,Melanie Ellison,The Locket,ACCEPTED,10,9.61,C,10,1:30
9/2/2015,9:53 AM,Virginia Murray,The Empress,REJECTED,NA,9.61,C,10,0:33
9/2/2015,10:56 AM,Jake Clarkson,Lily,ACCEPTED,15,9.61,C,10,0:29
9/2/2015,11:37 AM,Gabrielle Peters,Abacus,ACCEPTED,20,9.61,C,15,0:28
9/2/2015,11:54 AM,Rebecca Alsop,The Pink Knight,ACCEPTED,10,9.61,E,15,0:25
9/2/2015,11:13 AM,Joe Clark,The Shining Gate,ACCEPTED,10,9.61,C,15,0:22
9/2/2015,9:49 AM,Virginia Murray,The Empress,REJECTED,NA,9.61,C,10,0:15
9/2/2015,9:52 AM,Virginia Murray,The Empress,REJECTED,NA,9.61,C,10,0:15
9/2/2015,12:05 PM,Colin Lyman,The Orange Club,ACCEPTED,15,9.59,D,10,0:39
9/2/2015,10:51 AM,Tim Chapman,The Orange Club,ACCEPTED,10,9.59,D,10,0:13
9/2/2015,12:25 PM,Carol Henderson,The Jazz Laguna,ACCEPTED,20,9.5,C,20,1:41
9/2/2015,11:33 AM,Austin Butler,The Jazz Laguna,ACCEPTED,25,9.5,C,20,1:16
9/2/2015,7:43 PM,Caroline Mitchell,The Jazz Laguna,ACCEPTED,20,9.5,C,15,0:42
9/2/2015,11:48 AM,Sam Hill,The Golden Front,ACCEPTED,10,9.5,C,10,0:20
9/2/2015,11:11 AM,Jason Hudson,The Hummingbird,ACCEPTED,20,9.48,D,15,1:11
9/2/2015,4:52 PM,Bernadette Hill,The Hummingbird,ACCEPTED,20,9.48,D,15,0:45
9/2/2015,12:04 PM,Audrey Taylor,The Depot,ACCEPTED,5,9.48,E,10,0:42
9/2/2015,11:05 AM,Victor Stewart,The Hummingbird,ACCEPTED,20,9.48,D,15,0:29
9/2/2015,11:51 AM,Rachel Wright,The Hummingbird,ACCEPTED,20,9.48,D,15,0:29
9/2/2015,12:36 PM,Irene Rutherford,The Hummingbird,ACCEPTED,15,9.48,D,10,0:23
9/2/2015,11:10 AM,Victoria Quinn,The Hummingbird,ACCEPTED,15,9.48,D,15,0:17
9/2/2015,1:33 PM,Sophie McLean,The Hummingbird,ACCEPTED,15,9.48,D,10,0:15
9/2/2015,4:43 PM,Jack Butler,The Juniper Eats,ACCEPTED,10,9.48,C,15,0:15
9/2/2015,11:56 AM,Joan North,The Hummingbird,ACCEPTED,15,9.48,D,15,0:13
9/2/2015,11:09 AM,Luke Pullman,The Hummingbird,ACCEPTED,15,9.48,D,25,0:12
9/2/2015,11:51 AM,Bernadette Mackenzie,The Hummingbird,ACCEPTED,15,9.48,D,20,0:11
9/2/2015,11:06 AM,Donna Short,The Hummingbird,ACCEPTED,25,9.48,D,15,0:08
9/2/2015,10:56 AM,Zoe Skinner,The Jazz Laguna,ACCEPTED,15,9.45,C,20,1:19
9/2/2015,11:44 AM,Claire Clarkson,Karma,ACCEPTED,5,9.44,C,5,1:23
9/2/2015,11:16 AM,Bernadette Walker,Maximus,ACCEPTED,5,9.42,C,5,0:27
9/2/2015,8:59 AM,Nicola Howard,The Silk Castle,ACCEPTED,5,9.41,E,10,0:37
9/2/2015,11:19 AM,Piers Anderson,The Depot,ACCEPTED,5,9.37,E,10,1:30
9/2/2015,12:14 PM,Owen Blake,The Aroma Avenue,ACCEPTED,5,9.36,E,5,0:06
9/2/2015,10:58 AM,Deirdre Welch,The Hummingbird,ACCEPTED,15,9.35,D,10,0:52
9/2/2015,11:30 AM,Irene Henderson,The Orange Club,ACCEPTED,10,9.32,D,10,0:25
9/2/2015,10:51 AM,Blake Hughes,The Juniper Eats,ACCEPTED,15,9.32,C,15,0:21
9/2/2015,10:36 AM,Faith Jones,The Orange Club,ACCEPTED,5,9.32,D,10,0:18
9/2/2015,11:03 AM,Piers Murray,The Orange Club,ACCEPTED,10,9.32,D,10,0:10
9/2/2015,11:05 AM,Mary Wright,The Shining Gate,ACCEPTED,15,9.31,C,10,1:28
9/2/2015,9:04 AM,Joshua Bell,The Silk Castle,ACCEPTED,10,9.31,E,10,1:05
9/2/2015,12:39 PM,Dominic Graham,The Shining Gate,ACCEPTED,10,9.31,C,10,0:42
9/2/2015,11:40 AM,Caroline Wallace,The Shining Gate,ACCEPTED,10,9.31,C,10,0:29
9/2/2015,11:48 AM,Faith Randall,The Shining Gate,ACCEPTED,10,9.31,C,10,0:29
9/2/2015,11:37 AM,Wendy Stewart,The Shining Gate,ACCEPTED,10,9.31,C,10,0:27
9/2/2015,11:59 AM,Anthony Lambert,The Shining Gate,ACCEPTED,10,9.31,C,10,0:26
9/2/2015,12:17 PM,Amelia Paige,The Shining Gate,ACCEPTED,10,9.31,C,10,0:21
9/2/2015,4:32 PM,Thomas Blake,Aqua,ACCEPTED,10,9.27,A,10,0:34
9/2/2015,10:47 AM,Stewart Powell,Maximus,ACCEPTED,10,9.27,C,10,0:14
9/2/2015,11:21 AM,Sophie Lambert,Abacus,ACCEPTED,5,9.14,C,5,0:49
9/2/2015,8:33 AM,Lauren Hart,The Empress,ACCEPTED,0,9.11,C,3,0:22
9/2/2015,7:50 AM,Stephen Metcalfe,Robot,ACCEPTED,0,9.04,F,3,6:15
